"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","pay.millions","assets_under_management.millions","salary.millions","url.bio.forbes","url.image"
"525",2014,"Billionaires","Stanley Druckenmiller","Druckenmiller",0,64,"hedge funds","Investments","M","United States",2018-02-13 23:10:01,4672,456,456,"//specials-images.forbesimg.com/imageserve/55fa0f3be4b0ffa7afe4accd/416x416.jpg?background=000000&cropX1=18&cropX2=739&cropY1=206&cropY2=928","NY","New York",NA,525,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/stanley-druckenmiller","http://i.forbesimg.com/media/lists/people/stanley-druckenmiller_200x200.jpg"
"526",2014,"Billionaires","Archie Aldis Emmerson","Emmerson",0,88,"timberland, lumber mills","Manufacturing","M","United States",2018-02-13 23:10:01,4241.773,513,513,"http://specials-images.forbesimg.com/imageserve/b0fbe22d9c0799e3c6bb9ca811c78752/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=37&cropY2=637","CA","California",NA,526,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/archie-aldis-emmerson","http://i.forbesimg.com/media/lists/people/archie-aldis-emmerson_200x200.jpg"
"527",2014,"Billionaires","Andre Esteves","Esteves",0,49,"banking","Finance and Investments","M","Brazil",2018-02-13 23:10:01,2405.108,1012,1012,"//specials-images.forbesimg.com/imageserve/58a0f5104bbe6f0e55869e27/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=295&cropY2=1039",NA,NA,NA,527,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/andre-esteves","http://i.forbesimg.com/media/lists/people/andre-esteves_200x200.jpg"
"528",2014,"Billionaires","Judy Faulkner","Faulkner",0,74,"health IT","Health care","F","United States",2018-02-13 23:10:01,3584.843,633,633,"//specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916","WI","Wisconsin",NA,528,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/judy-faulkner","http://i.forbesimg.com/media/lists/people/judy-faulkner_200x200.jpg"
"529",2014,"Billionaires","Stelios Haji-Ioannou","Haji-Ioannou",12.86,50,"EasyJet","Service","M","Cyprus",2018-02-13 23:10:01,1589.412,1470,1470,NA,NA,NA,NA,529,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/stelios-haji-ioannou","http://i.forbesimg.com/media/lists/people/stelios-haji-ioannou_200x200.jpg"
"530",2014,"Billionaires","Jeremy Jacobs, Sr.","Jacobs",0,78,"sports concessions","Service","M","United States",2018-02-13 23:10:01,4616.579,460,460,"//specials-images.forbesimg.com/imageserve/59d7e1794bbe6f37dda01fc7/416x416.jpg?background=000000&cropX1=234&cropX2=3125&cropY1=0&cropY2=2889","NY","New York",NA,530,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/jeremy-jacobs-sr","http://i.forbesimg.com/media/lists/people/jeremy-jacobs-sr_200x200.jpg"
"531",2014,"Billionaires","James Jannard","Jannard",0,68,"sunglasses","Fashion and Retail","M","United States",2018-02-13 23:10:01,4119.756,534,534,"//specials-images.forbesimg.com/imageserve/31538b6d5294610d0ab110c04daf09a2/416x416.jpg?background=000000&cropX1=48&cropX2=744&cropY1=29&cropY2=725","WA","Washington",NA,531,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/james-jannard","http://i.forbesimg.com/media/lists/people/james-jannard_200x200.jpg"
"532",2014,"Billionaires","Peter Kellogg","Kellogg",18.332,75,"investments","Investments","M","United States",2018-02-13 23:10:01,3621.439,629,629,NA,"NJ","New Jersey",NA,532,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/peter-kellogg","http://i.forbesimg.com/media/lists/people/peter-kellogg_200x200.jpg"
"533",2014,"Billionaires","Mohamed Mansour","Mansour",-1.176,70,"diversified","Diversified","M","Egypt",2018-02-13 23:10:01,2705.226,880,880,NA,NA,NA,NA,533,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/mohamed-mansour","http://i.forbesimg.com/media/lists/people/mohamed-mansour_200x200.jpg"
"534",2014,"Billionaires","Najib Mikati","Mikati",31.447,62,"telecom","Telecom","M","Lebanon",2018-02-13 23:10:01,2785.779,857,857,"//specials-images.forbesimg.com/imageserve/589fcf4c31358e1a35ab2cd7/416x416.jpg?background=000000&cropX1=108&cropX2=633&cropY1=177&cropY2=702",NA,NA,NA,534,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/najib-mikati","http://i.forbesimg.com/media/lists/people/najib-mikati_200x200.jpg"
"535",2014,"Billionaires","Taha Mikati","Mikati",31.447,73,"telecom","Telecom","M","Lebanon",2018-02-13 23:10:01,2843.739,836,836,NA,NA,NA,NA,535,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/taha-mikati","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"536",2014,"Billionaires","Antonio Ermirio de Moraes","Moraes",NA,89,"diversified","Diversified","M","Brazil",2014-08-25 17:06:11,NA,NA,NA,NA,NA,NA,NA,536,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/antonio-ermirio-de-moraes","http://i.forbesimg.com/media/lists/people/antonio-ermirio-de-moraes_200x200.jpg"
"537",2014,"Billionaires","Ermirio Pereira de Moraes","Moraes",0,85,"diversified","Diversified","M","Brazil",2018-02-13 23:10:01,2665.373,890,890,NA,NA,NA,NA,537,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ermirio-pereira-de-moraes","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"538",2014,"Billionaires","Maria Helena Moraes Scripilliti","Moraes Scripilliti",0,87,"diversified","Diversified","F","Brazil",2018-02-13 23:10:01,2477.958,979,979,NA,NA,NA,NA,538,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/maria-helena-moraes-scripilliti","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"539",2014,"Billionaires","Theo Mueller","Mueller",0,78,"dairy","Food and Beverage","M","Germany",2018-02-13 23:10:01,4439.39,481,481,"//specials-images.forbesimg.com/imageserve/58a1e85231358e1a35ab44c8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=82&cropY2=826",NA,NA,NA,539,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/theo-mueller","http://i.forbesimg.com/media/lists/people/theo-mueller_200x200.jpg"
"540",2014,"Billionaires","Isaac Perlmutter","Perlmutter",18.579,75,"Marvel comics","Media","M","United States",2018-02-13 23:10:01,4086.234,540,540,"//specials-images.forbesimg.com/imageserve/58d533e431358e1a35ad984c/416x416.jpg?background=000000&cropX1=508&cropX2=1473&cropY1=61&cropY2=1025","FL","Florida","Chief Executive Officer, Marvel Entertainment",540,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/isaac-perlmutter","http://i.forbesimg.com/media/lists/people/isaac-perlmutter_200x200.jpg"
"541",2014,"Billionaires","Anthony Pritzker","Pritzker",1.61,57,"hotels, investments","Service","M","United States",2018-02-13 23:10:01,3461.411,660,660,"//specials-images.forbesimg.com/imageserve/d7f2d1d54a71e885322e1318b12e4baf/416x416.jpg?background=000000&cropX1=64&cropX2=644&cropY1=105&cropY2=685","CA","California",NA,541,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/anthony-pritzker","http://i.forbesimg.com/media/lists/people/anthony-pritzker_200x200.jpg"
"542",2014,"Billionaires","Jay Robert (J.B.) Pritzker","Pritzker",1.61,53,"hotels, investments","Investments","M","United States",2018-02-13 23:10:01,3461.411,660,661,"//specials-images.forbesimg.com/imageserve/59dbdd1e31358e542c0381c2/416x416.jpg?background=000000&cropX1=263&cropX2=880&cropY1=174&cropY2=791","IL","Illinois",NA,542,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/jay-robert-jb-pritzker","http://i.forbesimg.com/media/lists/people/jay-robert-jb-pritzker_200x200.jpg"
"543",2014,"Billionaires","David Rubenstein","Rubenstein",-4.699,68,"private equity","Investments","M","United States",2018-02-13 23:10:01,2869.127,829,829,"//specials-images.forbesimg.com/imageserve/59dd337e4bbe6f37dda048e3/416x416.jpg?background=000000&cropX1=507&cropX2=1873&cropY1=143&cropY2=1510","MD","Maryland","Co-Chief Executive Officer and Co-founder, Carlyle Group",543,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/david-rubenstein","http://i.forbesimg.com/media/lists/people/david-rubenstein_200x200.jpg"
"544",2014,"Billionaires","Shi Yuzhu","Shi",-1.622,55,"diversified","Diversified","M","China",2018-02-13 23:10:01,2847.049,835,835,"//specials-images.forbesimg.com/imageserve/5a06160531358e542c051cbe/416x416.jpg?background=000000&cropX1=690&cropX2=2700&cropY1=4&cropY2=2015",NA,NA,NA,544,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/shi-yuzhu","http://i.forbesimg.com/media/lists/people/shi-yuzhu_200x200.jpg"
"545",2014,"Billionaires","Alexander Svetakov","Svetakov",0,49,"banking, real estate","Finance and Investments","M","Russia",2018-02-13 23:10:01,3282.813,706,706,"//specials-images.forbesimg.com/imageserve/58cb16b14bbe6f0e5588c395/416x416.jpg?background=000000&cropX1=114&cropX2=700&cropY1=42&cropY2=629",NA,NA,NA,545,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/alexander-svetakov","http://i.forbesimg.com/media/lists/people/alexander-svetakov_200x200.jpg"
"546",2014,"Billionaires","Yitzhak Tshuva","Tshuva",-22.19,69,"real estate","Real Estate","M","Israel",2018-02-13 23:10:01,3673.984,615,615,"//specials-images.forbesimg.com/imageserve/58a235e54bbe6f0e5586b820/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=113&cropY2=856",NA,NA,NA,546,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/yitzhak-tshuva","http://i.forbesimg.com/media/lists/people/yitzhak-tshuva_200x200.jpg"
"547",2014,"Billionaires","Roger Wang","Wang",31.979,69,"retail","Fashion and Retail","M","United States",2018-02-13 23:10:01,4290.806,508,508,"http://specials-images.forbesimg.com/imageserve/55faac1de4b0ffa7afe4aeac/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=23&cropY2=767",NA,NA,NA,547,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/roger-wang","http://i.forbesimg.com/media/lists/people/roger-wang_200x200.jpg"
"548",2014,"Billionaires","Wang Yung-Tsai","Wang",NA,97,"plastics","Manufacturing","M","Taiwan",2014-03-13 20:37:21,NA,NA,NA,NA,NA,NA,NA,548,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/wang-yung-tsai","http://i.forbesimg.com/media/lists/people/wang-yung-tsai_200x200.jpg"
"549",2014,"Billionaires","Hans Peter Wild","Wild",0,76,"Wild Flavors GmbH","Food and Beverage","M","Germany",2018-02-13 23:10:01,3273.999,711,711,NA,NA,NA,NA,549,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hans-peter-wild","http://i.forbesimg.com/media/lists/people/hans-peter-wild_200x200.jpg"
"550",2014,"Billionaires","Eddie & Sol Zakay","Zakay",0,67,"real estate","Real Estate","M","United Kingdom",2018-02-13 23:10:01,2240.784,1079,1079,"//specials-images.forbesimg.com/imageserve/5a70f2234bbe6f2652f40dcb/416x416.jpg?background=000000&cropX1=38&cropX2=390&cropY1=0&cropY2=352",NA,NA,NA,550,520,3100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/eddie-sol-zakay","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"551",2014,"Billionaires","Brian Acton","Acton",-105.164,45,"WhatsApp","Technology","M","United States",2018-02-13 23:10:01,6509.224,274,274,"//specials-images.forbesimg.com/imageserve/59d5914fa7ea436b47b374c9/416x416.jpg?background=000000&cropX1=282&cropX2=898&cropY1=14&cropY2=630","CA","California",NA,551,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/brian-acton","http://i.forbesimg.com/media/lists/people/brian-acton_200x200.jpg"
"552",2014,"Billionaires","Peter Buck","Buck",0,87,"Subway Restaurants","Food and Beverage","M","United States",2018-02-13 23:10:01,2389.13,1024,1024,"http://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=153&cropX2=615&cropY1=42&cropY2=504","CT","Connecticut","Co-Founder, Doctor's Associates (Subway)",552,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/peter-buck","http://i.forbesimg.com/media/lists/people/peter-buck_200x200.jpg"
"553",2014,"Billionaires","John Catsimatidis","Catsimatidis",0,69,"oil, real estate, supermarkets","Energy","M","United States",2018-02-13 23:10:01,3110,766,766,"//specials-images.forbesimg.com/imageserve/59dbeb4b4bbe6f37dda037fe/416x416.jpg?background=000000&cropX1=204&cropX2=3497&cropY1=258&cropY2=3552","NY","New York",NA,553,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/john-catsimatidis","http://i.forbesimg.com/media/lists/people/john-catsimatidis_200x200.jpg"
"554",2014,"Billionaires","John Paul DeJoria","DeJoria",0,74,"hair products, tequila","Fashion and Retail","M","United States",2018-02-13 23:10:01,3286.404,704,704,"//specials-images.forbesimg.com/imageserve/59dbec474bbe6f37dda0386b/416x416.jpg?background=000000&cropX1=701&cropX2=2448&cropY1=274&cropY2=2022","TX","Texas",NA,554,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/john-paul-dejoria","http://i.forbesimg.com/media/lists/people/john-paul-dejoria_200x200.jpg"
"555",2014,"Billionaires","Fred DeLuca","DeLuca",NA,70,"Subway Restaurants","Food and Beverage","M","United States",2014-03-13 20:37:35,NA,NA,NA,NA,"FL","Florida","President and Co-Founder, Doctor's Associates (Subway)",555,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/fred-deluca","http://i.forbesimg.com/media/lists/people/fred-deluca_200x200.jpg"
"556",2014,"Billionaires","Lawrence Ho","Ho",67.921,41,"casinos","Gambling & Casinos","M","Hong Kong",2018-02-13 23:10:01,2490.389,971,971,"//specials-images.forbesimg.com/imageserve/5a57a6a6a7ea431690109dbc/416x416.jpg?background=000000&cropX1=874&cropX2=3217&cropY1=160&cropY2=2501",NA,NA,NA,556,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/lawrence-ho","http://i.forbesimg.com/media/lists/people/lawrence-ho_200x200.jpg"
"557",2014,"Billionaires","Amos Hostetter, Jr.","Hostetter",6.089,81,"cable television","Media","M","United States",2018-02-13 23:10:01,3322.367,697,697,"//specials-images.forbesimg.com/imageserve/5a82140aa7ea4316901357de/416x416.jpg?background=000000&cropX1=0&cropX2=1205&cropY1=546&cropY2=1752","MA","Massachusetts","Chair, Pilot House Associates",557,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/amos-hostetter-jr","http://i.forbesimg.com/media/lists/people/amos-hostetter-jr_200x200.jpg"
"558",2014,"Billionaires","H. Fisk Johnson","Johnson",-1.368,59,"cleaning products","Manufacturing","M","United States",2018-02-13 23:10:01,3633.005,625,625,"http://specials-images.forbesimg.com/imageserve/57e072564bbe6f6781c526bb/416x416.jpg?background=000000&cropX1=5&cropX2=726&cropY1=39&cropY2=761","WI","Wisconsin",NA,558,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/h-fisk-johnson","http://i.forbesimg.com/media/lists/people/h-fisk-johnson_200x200.jpg"
"559",2014,"Billionaires","Imogene Powers Johnson","Johnson",-1.368,88,"cleaning products","Manufacturing","F","United States",2018-02-13 23:10:01,3663.005,617,618,"//specials-images.forbesimg.com/imageserve/f73950e018838a51ba68a5432c2b1111/416x416.jpg?background=000000&cropX1=0&cropX2=394&cropY1=103&cropY2=497","WI","Wisconsin",NA,559,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/imogene-powers-johnson","http://i.forbesimg.com/media/lists/people/imogene-powers-johnson_200x200.jpg"
"560",2014,"Billionaires","S. Curtis Johnson","Johnson",-1.368,62,"cleaning products","Manufacturing","M","United States",2018-02-13 23:10:01,3663.005,617,619,"//specials-images.forbesimg.com/imageserve/688f019aa8189ba775f5e11b549fe4cc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862","WI","Wisconsin",NA,560,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/s-curtis-johnson","http://i.forbesimg.com/media/lists/people/s-curtis-johnson_200x200.jpg"
"561",2014,"Billionaires","Helen Johnson-Leipold","Johnson-Leipold",-1.368,61,"cleaning products","Manufacturing","F","United States",2018-02-13 23:10:01,3663.005,617,617,"//specials-images.forbesimg.com/imageserve/3b6607eb3b5ca0b22bae62c57d6fd590/416x416.jpg?background=000000&cropX1=18&cropX2=324&cropY1=2&cropY2=308","WI","Wisconsin",NA,561,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/helen-johnson-leipold","http://i.forbesimg.com/media/lists/people/helen-johnson-leipold_200x200.jpg"
"562",2014,"Billionaires","Winnie Johnson-Marquart","Johnson-Marquart",-1.368,58,"cleaning products","Manufacturing","F","United States",2018-02-13 23:10:01,3663.005,617,620,"//specials-images.forbesimg.com/imageserve/2fac3c1d889947907719cf6947ae8980/416x416.jpg?background=000000&cropX1=34&cropX2=1086&cropY1=48&cropY2=1101","VA","Virginia",NA,562,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/winifred-johnson-marquart","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"563",2014,"Billionaires","Jerry Jones","Jones",0,75,"Dallas Cowboys","Sports","M","United States",2018-02-13 23:10:01,5575,347,347,"//specials-images.forbesimg.com/imageserve/59d59a834bbe6f37dda004a8/416x416.jpg?background=000000&cropX1=790&cropX2=3346&cropY1=5&cropY2=2560","TX","Texas","President and General Manager, Dallas Cowboys",563,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/jerry-jones","http://i.forbesimg.com/media/lists/people/jerry-jones_200x200.jpg"
"564",2014,"Billionaires","Edward Lampert","Lampert",-13.095,55,"Sears","Investments","M","United States",2018-02-13 23:10:01,1611.319,1454,1454,"http://specials-images.forbesimg.com/imageserve/57e183fa4bbe6f6781c52e74/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813","FL","Florida","Founder, ESL Investments Inc.",564,551,3000,FALSE,500,NA,NA,"http://www.forbes.com/profile/edward-lampert","http://i.forbesimg.com/media/lists/people/edward-lampert_200x200.jpg"
"565",2014,"Billionaires","Michel Leclercq","Leclercq",0,78,"sporting goods","Fashion & Retail","M","France",2018-02-13 23:10:01,4057.471,547,547,NA,NA,NA,NA,565,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/michel-leclercq","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"566",2014,"Billionaires","Samuel Tak Lee","Lee",0,78,"real estate","Real Estate","M","Hong Kong",2018-02-13 23:10:01,4061.918,545,545,NA,NA,NA,NA,566,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/samuel-tak-lee","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"567",2014,"Billionaires","James Leprino","Leprino",0,80,"cheese","Food and Beverage","M","United States",2018-02-13 23:10:01,3104.041,768,768,NA,"CO","Colorado","Chairman, Leprino Foods",567,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/james-leprino","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"568",2014,"Billionaires","Friedhelm Loh","Loh",0,71,"manufacturing","Manufacturing","M","Germany",2018-02-13 23:10:01,3596.857,630,630,"//specials-images.forbesimg.com/imageserve/58a1d1884bbe6f0e5586a70e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=71&cropY2=815",NA,NA,NA,568,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/friedhelm-loh","http://i.forbesimg.com/media/lists/people/friedhelm-loh_200x200.jpg"
"569",2014,"Billionaires","Lu Zhiqiang","Lu",36.273,65,"diversified","Real Estate","M","China",2018-02-13 23:10:01,7026.935,241,241,"//specials-images.forbesimg.com/imageserve/5a05f8874bbe6f37dda22a2c/416x416.jpg?background=000000&cropX1=171&cropX2=2970&cropY1=65&cropY2=2863",NA,NA,NA,569,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/lu-zhiqiang","http://i.forbesimg.com/media/lists/people/lu-zhiqiang_200x200.jpg"
"570",2014,"Billionaires","Kerr Neilson","Neilson",25.644,68,"investment","Finance and Investments","M","Australia",2018-02-13 23:10:01,1682.707,1409,1409,"//specials-images.forbesimg.com/imageserve/59f7485531358e542c046e2c/416x416.jpg?background=000000&cropX1=313&cropX2=1957&cropY1=4&cropY2=1648",NA,NA,NA,570,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/kerr-neilson","http://i.forbesimg.com/media/lists/people/kerr-neilson_200x200.jpg"
"571",2014,"Billionaires","Alexander Nesis","Nesis",-0.84,55,"metals, banking, fertilizers","Finance and Investments","M","Russia",2018-02-13 23:10:01,1909.94,1265,1265,"//specials-images.forbesimg.com/imageserve/58a24b764bbe6f0e5586b995/416x416.jpg?background=000000&cropX1=155&cropX2=566&cropY1=151&cropY2=562",NA,NA,NA,571,551,3000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/alexander-nesis","http://i.forbesimg.com/media/lists/people/alexander-nesis_200x200.jpg"
